Year,Month,PublicHealthRegion,County,Animal,TestResult
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Raccoon,Negative
2022,February,6,Harris,Raccoon,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Dog,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Cat,Negative
2022,February,6,Harris,Bovine,Negative
2022,February,6,Harris,Other,Negative
2022,February,3,Dallas,Bat,Negative
2022,February,3,Dallas,Bat,Negative
2022,February,3,Dallas,Bat,Negative
2022,February,3,Dallas,Raccoon,Negative
2022,February,3,Dallas,Raccoon,Negative
2022,February,3,Dallas,Raccoon,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Dog,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Cat,Negative
2022,February,3,Dallas,Other,Negative
2022,February,7,Travis,Skunk,Negative
2022,February,7,Travis,Fox,Negative
2022,February,7,Travis,Fox,Negative
2022,February,7,Travis,Fox,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Bat,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Raccoon,Negative
2022,February,7,Travis,Dog,Negative
2022,February,7,Travis,Dog,Negative
2022,February,7,Travis,Dog,Negative
2022,February,7,Travis,Dog,Negative
2022,February,7,Travis,Dog,Negative
2022,February,7,Travis,Cat,Negative
2022,February,7,Travis,Cat,Negative
2022,February,7,Travis,Cat,Negative
2022,February,7,Travis,Cat,Negative
2022,February,7,Travis,Cat,Negative
2022,February,7,Travis,Other,Negative
2022,February,3,Tarrant,Fox,Negative
2022,February,3,Tarrant,Fox,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Raccoon,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Dog,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Cat,Negative
2022,February,3,Tarrant,Other,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Bat,Negative
2022,February,8,Bexar,Raccoon,Negative
2022,February,8,Bexar,Raccoon,Negative
2022,February,8,Bexar,Raccoon,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Dog,Negative
2022,February,8,Bexar,Cat,Negative
2022,February,8,Bexar,Cat,Negative
2022,February,8,Bexar,Cat,Negative
2022,February,8,Bexar,Cat,Negative
2022,February,8,Bexar,Cat,Negative
2022,February,2,Callahan,Skunk,Positive
2022,February,4,Smith,Bat,Negative
2022,February,4,Smith,Bat,Negative
2022,February,4,Smith,Bat,Negative
2022,February,4,Smith,Raccoon,Negative
2022,February,4,Smith,Dog,Negative
2022,February,4,Smith,Cat,Negative
2022,February,4,Smith,Cat,Negative
2022,February,4,Smith,Cat,Negative
2022,February,4,Smith,Cat,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,1,Lubbock,Dog,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Bat,Negative
2022,February,6,Brazoria,Dog,Negative
2022,February,6,Brazoria,Dog,Negative
2022,February,6,Brazoria,Dog,Negative
2022,February,6,Brazoria,Cat,Negative
2022,February,6,Brazoria,Cat,Negative
2022,February,6,Brazoria,Equine,Negative
2022,February,10,El Paso,Bat,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Dog,Negative
2022,February,10,El Paso,Cat,Negative
2022,February,10,El Paso,Cat,Negative
2022,February,10,El Paso,Cat,Negative
2022,February,10,El Paso,Other,Negative
2022,February,6,Fort Bend,Skunk,Negative
2022,February,6,Fort Bend,Bat,Negative
2022,February,6,Fort Bend,Bat,Negative
2022,February,6,Fort Bend,Bat,Negative
2022,February,6,Fort Bend,Raccoon,Negative
2022,February,6,Fort Bend,Dog,Negative
2022,February,6,Fort Bend,Dog,Negative
2022,February,6,Fort Bend,Dog,Negative
2022,February,6,Fort Bend,Dog,Negative
2022,February,6,Fort Bend,Dog,Negative
2022,February,6,Fort Bend,Cat,Negative
2022,February,6,Fort Bend,Cat,Negative
2022,February,7,Brazos,Bat,Negative
2022,February,7,Brazos,Bat,Negative
2022,February,7,Brazos,Raccoon,Negative
2022,February,7,Brazos,Dog,Negative
2022,February,7,Brazos,Dog,Negative
2022,February,7,Brazos,Dog,Negative
2022,February,7,Brazos,Dog,Negative
2022,February,7,Brazos,Dog,Negative
2022,February,7,Brazos,Cat,Negative
2022,February,7,Brazos,Cat,Negative
2022,February,7,Brazos,Cat,Negative
2022,February,7,Brazos,Cat,Negative
2022,February,2,Taylor,Fox,Negative
2022,February,2,Taylor,Fox,Negative
2022,February,2,Taylor,Fox,Negative
2022,February,2,Taylor,Fox,Negative
2022,February,2,Taylor,Fox,Negative
2022,February,2,Taylor,Dog,Negative
2022,February,2,Taylor,Dog,Negative
2022,February,2,Taylor,Cat,Negative
2022,February,2,Taylor,Cat,Negative
2022,February,2,Taylor,Cat,Negative
2022,February,7,Williamson,Bat,Negative
2022,February,7,Williamson,Bat,Negative
2022,February,7,Williamson,Raccoon,Negative
2022,February,7,Williamson,Dog,Negative
2022,February,7,Williamson,Dog,Negative
2022,February,7,Williamson,Cat,Negative
2022,February,7,Williamson,Cat,Negative
2022,February,11,Hidalgo,Bat,Negative
2022,February,11,Hidalgo,Bat,Negative
2022,February,11,Hidalgo,Bat,Negative
2022,February,11,Hidalgo,Dog,Negative
2022,February,11,Hidalgo,Dog,Negative
2022,February,11,Hidalgo,Dog,Negative
2022,February,11,Hidalgo,Dog,Negative
2022,February,11,Hidalgo,Cat,Negative
2022,February,11,Hidalgo,Cat,Negative
2022,February,11,Hidalgo,Cat,Negative
2022,February,7,Bell,Dog,Negative
2022,February,7,Bell,Dog,Negative
2022,February,7,Bell,Dog,Negative
2022,February,7,Bell,Cat,Negative
2022,February,7,Bell,Cat,Negative
2022,February,7,Bell,Cat,Negative
2022,February,7,Bell,Cat,Negative
2022,February,7,Bell,Other,Negative
2022,February,7,Bell,Other,Negative
2022,February,7,Bell,Other,Negative
2022,February,3,Ellis,Dog,Negative
2022,February,3,Ellis,Dog,Negative
2022,February,3,Ellis,Dog,Negative
2022,February,3,Ellis,Dog,Negative
2022,February,3,Ellis,Dog,Negative
2022,February,3,Ellis,Cat,Negative
2022,February,3,Ellis,Cat,Negative
2022,February,3,Collin,Bat,Negative
2022,February,3,Collin,Dog,Negative
2022,February,3,Collin,Dog,Negative
2022,February,3,Collin,Dog,Negative
2022,February,3,Collin,Dog,Negative
2022,February,3,Collin,Dog,Negative
2022,February,3,Collin,Other,Negative
2022,February,3,Denton,Dog,Negative
2022,February,3,Denton,Dog,Negative
2022,February,3,Denton,Cat,Negative
2022,February,3,Denton,Cat,Negative
2022,February,3,Denton,Cat,Negative
2022,February,3,Denton,Cat,Negative
2022,February,3,Denton,Cat,Negative
2022,February,4,Gregg,Raccoon,Negative
2022,February,4,Gregg,Dog,Negative
2022,February,4,Gregg,Dog,Negative
2022,February,4,Gregg,Dog,Negative
2022,February,4,Gregg,Dog,Negative
2022,February,4,Gregg,Cat,Negative
2022,February,4,Gregg,Cat,Negative
2022,February,4,Gregg,Equine,Negative
2022,February,3,Parker,Bat,Negative
2022,February,3,Parker,Raccoon,Negative
2022,February,3,Parker,Raccoon,Negative
2022,February,3,Parker,Dog,Negative
2022,February,3,Parker,Dog,Negative
2022,February,3,Parker,Dog,Negative
2022,February,3,Parker,Cat,Negative
2022,February,3,Parker,Cat,Negative
2022,February,3,Parker,Equine,Negative
2022,February,6,Montgomery,Raccoon,Negative
2022,February,6,Montgomery,Cat,Negative
2022,February,6,Montgomery,Cat,Negative
2022,February,6,Montgomery,Cat,Negative
2022,February,6,Montgomery,Cat,Negative
2022,February,11,San Patricio,Bat,Negative
2022,February,11,San Patricio,Dog,Negative
2022,February,11,San Patricio,Dog,Negative
2022,February,11,San Patricio,Dog,Negative
2022,February,11,San Patricio,Dog,Negative
2022,February,7,Hays,Bat,Negative
2022,February,7,Hays,Dog,Negative
2022,February,7,Hays,Dog,Negative
2022,February,7,Hays,Cat,Negative
2022,February,7,Hays,Cat,Negative
2022,February,11,Nueces,Coyote,Negative
2022,February,11,Nueces,Dog,Negative
2022,February,11,Nueces,Dog,Negative
2022,February,11,Nueces,Cat,Negative
2022,February,11,Nueces,Cat,Negative
2022,February,11,Nueces,Cat,Negative
2022,February,11,Nueces,Cat,Negative
2022,February,9,McCulloch,Skunk,Positive
2022,February,9,Mason,Skunk,Positive
2022,February,7,Hill,Raccoon,Negative
2022,February,7,Hill,Dog,Negative
2022,February,7,Hill,Dog,Negative
2022,February,7,Hill,Dog,Negative
2022,February,7,Hill,Dog,Negative
2022,February,7,Hill,Dog,Negative
2022,February,7,Hill,Dog,Negative
2022,February,6,Galveston,Bat,Negative
2022,February,6,Galveston,Bat,Negative
2022,February,6,Galveston,Bat,Negative
2022,February,6,Galveston,Raccoon,Negative
2022,February,6,Galveston,Dog,Negative
2022,February,6,Galveston,Cat,Negative
2022,February,7,Coryell,Bat,Negative
2022,February,7,Coryell,Dog,Negative
2022,February,7,Coryell,Cat,Negative
2022,February,7,Coryell,Cat,Negative
2022,February,7,Coryell,Cat,Negative
2022,February,7,Coryell,Cat,Negative
2022,February,3,Cooke,Dog,Negative
2022,February,3,Cooke,Cat,Negative
2022,February,8,Kendall,Raccoon,Negative
2022,February,8,Kendall,Dog,Negative
2022,February,8,Kendall,Dog,Negative
2022,February,8,Kendall,Equine,Negative
2022,February,7,Bastrop,Skunk,Negative
2022,February,7,Bastrop,Bat,Negative
2022,February,7,Bastrop,Dog,Negative
2022,February,7,Bastrop,Dog,Negative
2022,February,7,Bastrop,Dog,Negative
2022,February,7,Bastrop,Dog,Negative
2022,February,7,Bastrop,Cat,Negative
2022,February,7,Bastrop,Cat,Negative
2022,February,7,Bastrop,Bovine,Negative
2022,February,11,Cameron,Bat,Negative
2022,February,11,Cameron,Bat,Negative
2022,February,11,Cameron,Cat,Negative
2022,February,11,Cameron,Cat,Negative
2022,February,7,McLennan,Bat,Negative
2022,February,7,McLennan,Fox,Negative
2022,February,7,McLennan,Dog,Negative
2022,February,7,McLennan,Dog,Negative
2022,February,7,McLennan,Cat,Negative
2022,February,8,Comal,Skunk,Negative
2022,February,8,Comal,Fox,Negative
2022,February,8,Comal,Dog,Negative
2022,February,8,Comal,Cat,Negative
2022,February,8,Comal,Bovine,Negative
2022,February,3,Johnson,Skunk,Positive
2022,February,3,Johnson,Raccoon,Negative
2022,February,3,Johnson,Dog,Negative
2022,February,3,Johnson,Dog,Negative
2022,February,3,Johnson,Dog,Negative
2022,February,2,Haskell,Dog,Negative
2022,February,1,Hemphill,Skunk,Positive
2022,February,4,Henderson,Cat,Negative
2022,February,4,Henderson,Dog,Negative
2022,February,3,Hood,Skunk,Positive
2022,February,3,Hood,Raccoon,Negative
2022,February,3,Hood,Raccoon,Positive
2022,February,3,Hood,Cat,Negative
2022,February,9,Midland,Fox,Negative
2022,February,9,Midland,Fox,Negative
2022,February,9,Midland,Fox,Negative
2022,February,9,Midland,Cat,Negative
2022,February,9,Midland,Cat,Negative
2022,February,4,Wood,Dog,Negative
2022,February,4,Wood,Dog,Negative
2022,February,4,Wood,Dog,Negative
2022,February,2,Wichita,Raccoon,Negative
2022,February,2,Wichita,Dog,Negative
2022,February,2,Wichita,Cat,Negative
2022,February,2,Wichita,Cat,Negative
2022,February,11,Webb,Dog,Negative
2022,February,11,Webb,Bat,Negative
2022,February,11,Webb,Bat,Negative
2022,February,1,Randall,Dog,Negative
2022,February,1,Randall,Dog,Negative
2022,February,2,Young,Dog,Negative
2022,February,3,Wise,Skunk,Positive
2022,February,8,Wilson,Cat,Negative
2022,February,8,Wilson,Cat,Negative
2022,February,2,Wilbarger,Dog,Negative
2022,February,6,Wharton,Dog,Negative
2022,February,7,Washington,Dog,Negative
2022,February,6,Waller,Cat,Negative
2022,February,6,Waller,Dog,Negative
2022,February,4,Van Zandt,Other,Negative
2022,February,4,Upshur,Equine,Negative
2022,February,2,Scurry,Skunk,Positive
2022,February,2,Scurry,Dog,Negative
2022,February,2,Scurry,Dog,Negative
2022,February,7,Madison,Dog,Negative
2022,February,6,Matagorda,Dog,Negative
2022,February,8,Medina,Bat,Negative
2022,February,7,Milam,Cat,Negative
2022,February,2,Montague,Dog,Negative
2022,February,4,Rusk,Dog,Negative
2022,February,4,Rusk,Dog,Negative
2022,February,2,Runnels,Raccoon,Negative
2022,February,4,Red River,Raccoon,Negative
2022,February,1,Randall,Equine,Negative
2022,February,1,Randall,Cat,Negative
2022,February,1,Randall,Dog,Negative
2022,February,1,Randall,Dog,Negative
2022,February,5,Polk,Dog,Negative
2022,February,5,Orange,Bat,Negative
2022,February,2,Nolan,Cat,Negative
2022,February,3,Navarro,Raccoon,Negative
2022,February,3,Navarro,Dog,Negative
2022,February,5,Nacogdoches,Dog,Negative
2022,February,11,Live Oak,Skunk,Negative
2022,February,3,Kaufman,Dog,Negative
2022,February,2,Jones,Dog,Negative
2022,February,2,Jones,Cat,Positive
2022,February,6,Colorado,Dog,Negative
2022,February,2,Coleman,Dog,Negative
2022,February,4,Delta,Dog,Negative
2022,February,1,Deaf Smith,Skunk,Negative
2022,February,1,Deaf Smith,Dog,Negative
2022,February,4,Anderson,Dog,Negative
2022,February,9,Andrews,Cat,Negative
2022,February,5,Angelina,Cat,Negative
2022,February,11,Aransas,Raccoon,Negative
2022,February,8,Atascosa,Cat,Negative
2022,February,8,Bandera,Cat,Negative
2022,February,10,Brewster,Cat,Negative
2022,February,2,Brown,Cat,Negative
2022,February,7,Burleson,Raccoon,Negative
2022,February,7,Burnet,Cat,Negative
2022,February,8,Calhoun,Cat,Negative
2022,February,8,Calhoun,Equine,Negative
2022,February,4,Harrison,Cat,Negative
2022,February,1,Hale,Bovine,Negative
2022,February,8,Guadalupe,Dog,Negative
2022,February,3,Grayson,Cat,Negative
2022,February,3,Grayson,Dog,Negative
2022,February,3,Grayson,Dog,Negative
2022,February,1,Gray,Skunk,Negative
2022,February,1,Gray,Dog,Negative
2022,February,1,Gray,Dog,Negative
2022,February,1,Gray,Cat,Negative
2022,February,8,Gonzales,Dog,Negative
2022,February,8,Gonzales,Cat,Negative
2022,February,8,Gillespie,Other,Negative
2022,February,8,Gillespie,Fox,Negative
2022,February,7,Fayette,Cat,Negative
2022,February,3,Fannin,Cat,Negative
2022,February,3,Erath,Cat,Negative
2022,February,8,Dimmit,Dog,Negative
2022,February,11,Duval,Coyote,Negative
2022,February,2,Eastland,Other,Negative
2022,February,2,Eastland,Cat,Negative
2022,February,2,Eastland,Raccoon,Negative
2022,February,6,Liberty,Dog,Negative
2022,February,8,Lavaca,Cat,Negative
2022,February,7,Lampasas,Dog,Negative
2022,February,7,Lampasas,Dog,Negative
2022,February,1,Lamb,Skunk,Negative
2022,February,11,Kleberg,Bat,Negative
2022,February,8,Kerr,Fox,Positive
2022,February,8,Kerr,Bat,Negative
2022,February,5,Jefferson,Dog,Negative
2022,February,5,Jefferson,Dog,Negative
2022,February,5,Jefferson,Dog,Negative
2022,February,5,Jasper,Bat,Negative
2022,February,8,Jackson,Skunk,Negative
2022,February,2,Jack,Dog,Negative
2022,February,4,Hopkins,Cat,Negative
2022,February,5,Houston,Cat,Negative
2022,February,9,Irion,Cat,Negative
2022,February,3,Hunt,Dog,Negative
2022,February,3,Hunt,Dog,Negative
2022,March,6,Harris,Skunk,Negative
2022,March,6,Harris,Bat,Positive
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Bat,Negative
2022,March,6,Harris,Raccoon,Negative
2022,March,6,Harris,Raccoon,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
2022,March,6,Harris,Dog,Negative
